fila, columna,iteraciones
282, 756,7
282, 757,7
282, 758,7
282, 759,7
282, 760,7
282, 761,7
282, 762,7
282, 763,7
282, 764,7
282, 765,7
282, 766,7
282, 767,7
282, 768,7
282, 769,7
282, 770,7
282, 771,7
282, 772,7
282, 773,7
282, 774,7
282, 775,7
282, 776,7
282, 777,7
282, 778,7
282, 779,7
282, 780,7
282, 781,7
282, 782,7
282, 783,7
282, 784,7
282, 785,7
282, 786,7
282, 787,7
282, 788,7
282, 789,7
282, 790,7
282, 791,7
282, 792,8
282, 793,8
282, 794,8
282, 795,8
282, 796,8
282, 797,8
282, 798,8
282, 799,9
282, 800,9
282, 801,10
282, 802,10
282, 803,10
282, 804,11
282, 805,12
282, 806,13
282, 807,14
282, 808,17
282, 809,17
282, 810,28
282, 811,14
282, 812,11
282, 813,10
282, 814,9
282, 815,8
282, 816,7
282, 817,7
282, 818,6
282, 819,6
282, 820,6
282, 821,6
282, 822,6
282, 823,6
282, 824,6
282, 825,6
282, 826,5
282, 827,5
282, 828,5
282, 829,5
282, 830,5
282, 831,5
282, 832,5
282, 833,5
282, 834,5
282, 835,4
282, 836,4
282, 837,4
282, 838,4
282, 839,4
282, 840,4
282, 841,4
282, 842,4
282, 843,4
282, 844,4
282, 845,4
282, 846,4
282, 847,4
282, 848,4
282, 849,4
282, 850,4
282, 851,4
282, 852,4
282, 853,4
282, 854,4
282, 855,4
282, 856,4
282, 857,4
282, 858,4
282, 859,3
282, 860,3
282, 861,3
282, 862,3
282, 863,3
282, 864,3
282, 865,3
282, 866,3
282, 867,3
282, 868,3
282, 869,3
282, 870,3
282, 871,3
282, 872,3
282, 873,3
282, 874,3
282, 875,3
282, 876,3
282, 877,3
282, 878,3
282, 879,3
282, 880,3
282, 881,3
282, 882,3
282, 883,3
282, 884,3
282, 885,3
282, 886,3
282, 887,3
282, 888,3
282, 889,3
282, 890,3
282, 891,3
282, 892,3
282, 893,3
282, 894,3
282, 895,3
282, 896,3
282, 897,3
282, 898,3
282, 899,3
282, 900,3
282, 901,3
282, 902,3
282, 903,3
282, 904,3
282, 905,3
282, 906,3
282, 907,3
282, 908,3
282, 909,3
282, 910,3
282, 911,3
282, 912,3
282, 913,3
282, 914,3
282, 915,3
282, 916,3
282, 917,3
282, 918,3
282, 919,3
282, 920,3
282, 921,3
282, 922,3
282, 923,3
282, 924,3
282, 925,3
282, 926,3
282, 927,3
282, 928,3
282, 929,3
282, 930,3
282, 931,3
282, 932,3
282, 933,3
282, 934,3
282, 935,3
282, 936,3
282, 937,3
282, 938,3
282, 939,3
282, 940,3
282, 941,3
282, 942,3
282, 943,3
282, 944,3
282, 945,3
282, 946,3
282, 947,3
282, 948,3
282, 949,3
282, 950,3
282, 951,3
282, 952,3
282, 953,3
282, 954,3
282, 955,2
282, 956,2
282, 957,2
282, 958,2
282, 959,2
282, 960,2
282, 961,2
282, 962,2
282, 963,2
282, 964,2
282, 965,2
282, 966,2
282, 967,2
282, 968,2
282, 969,2
282, 970,2
282, 971,2
282, 972,2
282, 973,2
282, 974,2
282, 975,2
282, 976,2
282, 977,2
282, 978,2
282, 979,2
282, 980,2
282, 981,2
282, 982,2
282, 983,2
282, 984,2
282, 985,2
282, 986,2
282, 987,2
282, 988,2
282, 989,2
282, 990,2
282, 991,2
282, 992,2
282, 993,2
282, 994,2
282, 995,2
282, 996,2
282, 997,2
282, 998,2
282, 999,2
282, 1000,2
282, 1001,2
282, 1002,2
282, 1003,2
282, 1004,2
282, 1005,2
282, 1006,2
282, 1007,2
282, 1008,2
282, 1009,2
282, 1010,2
282, 1011,2
282, 1012,2
282, 1013,2
282, 1014,2
282, 1015,2
282, 1016,2
282, 1017,2
282, 1018,2
282, 1019,2
282, 1020,2
282, 1021,2
282, 1022,2
282, 1023,2
283, 0,1
283, 1,1
283, 2,1
283, 3,1
283, 4,1
283, 5,1
283, 6,1
283, 7,1
283, 8,1
283, 9,1
283, 10,1
283, 11,1
283, 12,1
283, 13,1
283, 14,1
283, 15,1
283, 16,1
283, 17,1
283, 18,1
283, 19,1
283, 20,1
283, 21,1
283, 22,1
283, 23,1
283, 24,1
283, 25,1
283, 26,1
283, 27,1
283, 28,1
283, 29,1
283, 30,1
283, 31,1
283, 32,1
283, 33,1
283, 34,1
283, 35,1
283, 36,1
283, 37,1
283, 38,1
283, 39,1
283, 40,2
283, 41,2
283, 42,2
283, 43,2
283, 44,2
283, 45,2
283, 46,2
283, 47,2
283, 48,2
283, 49,2
283, 50,2
283, 51,2
283, 52,2
283, 53,2
283, 54,2
283, 55,2
283, 56,2
283, 57,2
283, 58,2
283, 59,2
283, 60,2
283, 61,2
283, 62,2
283, 63,2
283, 64,2
283, 65,2
283, 66,2
283, 67,2
283, 68,2
283, 69,2
283, 70,3
283, 71,3
283, 72,3
283, 73,3
283, 74,3
283, 75,3
283, 76,3
283, 77,3
283, 78,3
283, 79,3
283, 80,3
283, 81,3
283, 82,3
283, 83,3
283, 84,3
283, 85,3
283, 86,3
283, 87,3
283, 88,3
283, 89,3
283, 90,3
283, 91,3
283, 92,3
283, 93,3
283, 94,3
283, 95,3
283, 96,3
283, 97,3
283, 98,3
283, 99,3
283, 100,3
283, 101,3
283, 102,3
283, 103,3
283, 104,3
283, 105,3
283, 106,3
283, 107,3
283, 108,3
283, 109,3
283, 110,3
283, 111,3
283, 112,3
283, 113,3
283, 114,3
283, 115,3
283, 116,3
283, 117,3
283, 118,3
283, 119,3
283, 120,3
283, 121,3
283, 122,3
283, 123,3
283, 124,3
283, 125,3
283, 126,3
283, 127,3
283, 128,3
283, 129,3
283, 130,3
283, 131,3
283, 132,3
283, 133,3
283, 134,3
283, 135,3
283, 136,3
283, 137,3
283, 138,3
283, 139,3
283, 140,3
283, 141,3
283, 142,3
283, 143,3
283, 144,3
283, 145,3
283, 146,3
283, 147,3
283, 148,3
283, 149,3
283, 150,3
283, 151,3
283, 152,3
283, 153,3
283, 154,3
283, 155,3
283, 156,3
283, 157,3
283, 158,3
283, 159,3
283, 160,3
283, 161,3
283, 162,3
283, 163,3
283, 164,3
283, 165,3
283, 166,3
283, 167,3
283, 168,3
283, 169,3
283, 170,3
283, 171,3
283, 172,3
283, 173,3
283, 174,3
283, 175,3
283, 176,3
283, 177,3
283, 178,3
283, 179,3
283, 180,3
283, 181,3
283, 182,3
283, 183,3
283, 184,3
283, 185,3
283, 186,3
283, 187,3
283, 188,3
283, 189,3
283, 190,3
283, 191,3
283, 192,3
283, 193,3
283, 194,3
283, 195,3
283, 196,3
283, 197,3
283, 198,3
283, 199,3
283, 200,3
283, 201,3
283, 202,3
283, 203,3
283, 204,3
283, 205,3
283, 206,3
283, 207,3
283, 208,3
283, 209,3
283, 210,3
283, 211,3
283, 212,3
283, 213,3
283, 214,3
283, 215,3
283, 216,3
283, 217,3
283, 218,3
283, 219,3
283, 220,3
283, 221,3
283, 222,3
283, 223,3
283, 224,3
283, 225,3
283, 226,3
283, 227,3
283, 228,3
283, 229,3
283, 230,3
283, 231,3
283, 232,3
283, 233,3
283, 234,3
283, 235,3
283, 236,3
283, 237,3
283, 238,3
283, 239,3
283, 240,3
283, 241,3
283, 242,3
283, 243,3
283, 244,3
283, 245,3
283, 246,3
283, 247,3
283, 248,3
283, 249,3
283, 250,3
283, 251,3
283, 252,3
283, 253,3
283, 254,3
283, 255,3
283, 256,3
283, 257,3
283, 258,3
283, 259,3
283, 260,3
283, 261,3
283, 262,3
283, 263,3
283, 264,3
283, 265,3
283, 266,3
283, 267,3
283, 268,3
283, 269,3
283, 270,3
283, 271,3
283, 272,3
283, 273,3
283, 274,3
283, 275,3
283, 276,3
283, 277,3
283, 278,3
283, 279,3
283, 280,3
283, 281,3
283, 282,3
283, 283,3
283, 284,3
283, 285,3
283, 286,3
283, 287,3
283, 288,3
283, 289,3
283, 290,3
283, 291,3
283, 292,3
283, 293,3
283, 294,3
283, 295,3
283, 296,3
283, 297,3
283, 298,3
283, 299,3
283, 300,3
283, 301,3
283, 302,3
283, 303,3
283, 304,3
283, 305,3
283, 306,3
283, 307,3
283, 308,3
283, 309,3
283, 310,3
283, 311,3
283, 312,3
283, 313,4
283, 314,4
283, 315,4
283, 316,4
283, 317,4
283, 318,4
283, 319,4
283, 320,4
283, 321,4
283, 322,4
283, 323,4
283, 324,4
283, 325,4
283, 326,4
283, 327,4
283, 328,4
283, 329,4
283, 330,4
283, 331,4
283, 332,4
283, 333,4
283, 334,4
283, 335,4
283, 336,4
283, 337,4
283, 338,4
283, 339,4
283, 340,4
283, 341,4
283, 342,4
283, 343,4
283, 344,4
283, 345,4
283, 346,4
283, 347,4
283, 348,4
283, 349,4
283, 350,4
283, 351,4
283, 352,4
283, 353,4
283, 354,4
283, 355,4
283, 356,4
283, 357,4
283, 358,4
283, 359,4
283, 360,4
283, 361,4
283, 362,4
283, 363,4
283, 364,4
283, 365,4
283, 366,4
283, 367,4
283, 368,4
283, 369,4
283, 370,4
283, 371,4
283, 372,4
283, 373,4
283, 374,4
283, 375,4
283, 376,4
283, 377,4
283, 378,4
283, 379,4
283, 380,4
283, 381,4
283, 382,4
283, 383,4
283, 384,4
283, 385,4
283, 386,4
283, 387,4
283, 388,4
283, 389,4
283, 390,4
283, 391,4
283, 392,4
283, 393,4
283, 394,4
283, 395,4
283, 396,4
283, 397,4
283, 398,4
283, 399,4
283, 400,4
283, 401,4
283, 402,4
283, 403,5
283, 404,5
283, 405,5
283, 406,5
283, 407,5
283, 408,5
283, 409,5
283, 410,5
283, 411,5
283, 412,5
283, 413,5
283, 414,5
283, 415,5
283, 416,5
283, 417,5
283, 418,5
283, 419,5
283, 420,5
283, 421,5
283, 422,5
283, 423,5
283, 424,5
283, 425,5
283, 426,5
283, 427,5
283, 428,5
283, 429,5
283, 430,5
283, 431,5
283, 432,5
283, 433,5
283, 434,5
283, 435,5
283, 436,5
283, 437,5
283, 438,5
283, 439,5
283, 440,5
283, 441,5
283, 442,5
283, 443,5
283, 444,5
283, 445,5
283, 446,5
283, 447,6
283, 448,6
283, 449,6
283, 450,6
283, 451,6
283, 452,6
283, 453,6
283, 454,6
283, 455,6
283, 456,6
283, 457,6
283, 458,6
283, 459,7
283, 460,7
283, 461,7
283, 462,7
283, 463,7
283, 464,8
283, 465,8
283, 466,8
283, 467,9
283, 468,10
283, 469,11
283, 470,15
283, 471,17
283, 472,17
283, 473,15
283, 474,16
283, 475,21
283, 476,20
283, 477,28
283, 478,15
283, 479,15
283, 480,20
283, 481,13
283, 482,12
283, 483,12
283, 484,12
283, 485,12
283, 486,12
283, 487,13
283, 488,14
283, 489,18
283, 490,27
283, 491,36
283, 492,15
283, 493,13
283, 494,13
283, 495,13
283, 496,14
283, 497,26
283, 498,17
283, 499,18
283, 500,19
283, 501,30
283, 502,58
283, 503,26
283, 504,31
283, 505,31
283, 506,20
283, 507,17
283, 508,12
283, 509,12
283, 510,11
283, 511,11
283, 512,11
283, 513,10
283, 514,10
283, 515,10
283, 516,10
283, 517,9
283, 518,9
283, 519,9
283, 520,9
283, 521,9
283, 522,9
283, 523,9
283, 524,9
283, 525,9
283, 526,9
283, 527,9
283, 528,9
283, 529,9
283, 530,9
283, 531,9
283, 532,9
283, 533,9
283, 534,9
283, 535,9
283, 536,9
283, 537,9
283, 538,9
283, 539,9
283, 540,10
283, 541,10
283, 542,10
283, 543,10
283, 544,11
283, 545,11
283, 546,12
283, 547,16
283, 548,30
283, 549,18
283, 550,25
283, 551,30
283, 552,80
283, 553,20
283, 554,37
283, 555,22
283, 556,27
283, 557,21
283, 558,25
283, 559,29
283, 560,39
283, 561,20
283, 562,16
283, 563,14
283, 564,14
283, 565,13
283, 566,12
283, 567,12
283, 568,12
283, 569,12
283, 570,12
283, 571,12
283, 572,12
283, 573,12
283, 574,12
283, 575,13
283, 576,13
283, 577,83
283, 578,18
283, 579,16
283, 580,14
283, 581,14
283, 582,14
283, 583,17
283, 584,16
283, 585,14
283, 586,14
283, 587,14
283, 588,14
283, 589,14
283, 590,14
283, 591,14
283, 592,14
283, 593,14
283, 594,14
283, 595,14
283, 596,15
283, 597,15
283, 598,15
283, 599,15
283, 600,15
283, 601,16
283, 602,16
283, 603,16
283, 604,17
283, 605,17
283, 606,17
283, 607,18
283, 608,19
283, 609,19
283, 610,20
283, 611,20
283, 612,21
283, 613,24
283, 614,25
283, 615,27
283, 616,131
283, 617,56
283, 618,466
283, 619,387
283, 620,1000
283, 621,1000
283, 622,1000
283, 623,1000
283, 624,1000
283, 625,1000
283, 626,1000
283, 627,1000
283, 628,1000
283, 629,1000
283, 630,1000
283, 631,1000
283, 632,1000
283, 633,1000
283, 634,1000
283, 635,1000
283, 636,1000
283, 637,1000
283, 638,1000
283, 639,1000
283, 640,1000
283, 641,1000
283, 642,1000
283, 643,1000
283, 644,1000
283, 645,1000
283, 646,1000
283, 647,1000
283, 648,1000
283, 649,1000
283, 650,1000
283, 651,1000
283, 652,1000
283, 653,1000
283, 654,1000
283, 655,1000
283, 656,1000
283, 657,1000
283, 658,1000
283, 659,1000
283, 660,1000
283, 661,1000
283, 662,56
283, 663,72
283, 664,30
283, 665,26
283, 666,58
283, 667,22
283, 668,20
283, 669,20
283, 670,19
283, 671,18
283, 672,18
283, 673,17
283, 674,17
283, 675,16
283, 676,16
283, 677,16
283, 678,15
283, 679,15
283, 680,15
283, 681,15
283, 682,15
283, 683,14
283, 684,14
283, 685,14
283, 686,14
283, 687,13
283, 688,13
283, 689,13
283, 690,13
283, 691,13
283, 692,13
283, 693,13
283, 694,13
283, 695,13
283, 696,13
283, 697,13
283, 698,14
283, 699,20
283, 700,31
283, 701,47
283, 702,17
283, 703,13
283, 704,12
283, 705,12
283, 706,11
283, 707,11
283, 708,11
283, 709,11
283, 710,11
283, 711,11
283, 712,11
283, 713,11
283, 714,11
283, 715,11
283, 716,11
283, 717,11
283, 718,11
283, 719,11
283, 720,11
283, 721,12
283, 722,12
283, 723,13
283, 724,13
283, 725,14
283, 726,14
283, 727,16
283, 728,33
283, 729,1000
283, 730,24
283, 731,15
283, 732,14
283, 733,13
283, 734,12
283, 735,11
283, 736,11
283, 737,12
283, 738,12
283, 739,10
283, 740,9
283, 741,9
283, 742,8
283, 743,8
283, 744,8
283, 745,8
283, 746,8
283, 747,8
283, 748,8
283, 749,8
283, 750,8
283, 751,8
283, 752,8
283, 753,7
283, 754,7
283, 755,7
283, 756,7
283, 757,7
283, 758,7
283, 759,7
283, 760,7
283, 761,7
283, 762,7
283, 763,7
283, 764,7
283, 765,7
283, 766,7
283, 767,7
283, 768,7
283, 769,7
283, 770,7
283, 771,7
283, 772,7
283, 773,7
283, 774,7
283, 775,7
283, 776,7
283, 777,7
283, 778,7
283, 779,7
283, 780,7
283, 781,7
283, 782,7
283, 783,7
283, 784,7
283, 785,7
283, 786,7
283, 787,7
283, 788,7
283, 789,7
283, 790,7
283, 791,7
283, 792,8
283, 793,8
283, 794,8
283, 795,8
283, 796,8
283, 797,8
283, 798,8
283, 799,9
283, 800,9
283, 801,10
283, 802,10
283, 803,11
283, 804,11
283, 805,12
283, 806,13
283, 807,15
283, 808,19
283, 809,27
283, 810,16
283, 811,13
283, 812,11
283, 813,10
283, 814,9
283, 815,8
283, 816,7
283, 817,7
283, 818,6
283, 819,6
283, 820,6
283, 821,6
283, 822,6
283, 823,6
283, 824,6
283, 825,6
283, 826,6
283, 827,5
283, 828,5
283, 829,5
283, 830,5
283, 831,5
283, 832,5
283, 833,5
283, 834,5
283, 835,5
283, 836,4
283, 837,4
283, 838,4
283, 839,4
283, 840,4
283, 841,4
283, 842,4
283, 843,4
283, 844,4
283, 845,4
283, 846,4
283, 847,4
283, 848,4
283, 849,4
283, 850,4
283, 851,4
283, 852,4
283, 853,4
283, 854,4
283, 855,4
283, 856,4
283, 857,4
283, 858,4
283, 859,3
283, 860,3
283, 861,3
283, 862,3
283, 863,3
283, 864,3
283, 865,3
283, 866,3
283, 867,3
283, 868,3
283, 869,3
283, 870,3
283, 871,3
283, 872,3
283, 873,3
283, 874,3
283, 875,3
283, 876,3
283, 877,3
283, 878,3
283, 879,3
283, 880,3
283, 881,3
283, 882,3
283, 883,3
283, 884,3
283, 885,3
283, 886,3
283, 887,3
283, 888,3
283, 889,3
283, 890,3
283, 891,3
283, 892,3
283, 893,3
283, 894,3
283, 895,3
283, 896,3
283, 897,3
283, 898,3
283, 899,3
283, 900,3
283, 901,3
283, 902,3
283, 903,3
283, 904,3
283, 905,3
283, 906,3
283, 907,3
283, 908,3
283, 909,3
283, 910,3
283, 911,3
283, 912,3
283, 913,3
283, 914,3
283, 915,3
283, 916,3
283, 917,3
283, 918,3
283, 919,3
283, 920,3
283, 921,3
283, 922,3
283, 923,3
283, 924,3
283, 925,3
283, 926,3
283, 927,3
283, 928,3
283, 929,3
283, 930,3
283, 931,3
283, 932,3
283, 933,3
283, 934,3
283, 935,3
283, 936,3
283, 937,3
283, 938,3
283, 939,3
283, 940,3
283, 941,3
283, 942,3
283, 943,3
283, 944,3
283, 945,3
283, 946,3
283, 947,3
283, 948,3
283, 949,3
283, 950,3
283, 951,3
283, 952,3
283, 953,3
283, 954,3
283, 955,2
283, 956,2
283, 957,2
283, 958,2
283, 959,2
283, 960,2
283, 961,2
283, 962,2
283, 963,2
283, 964,2
283, 965,2
283, 966,2
283, 967,2
283, 968,2
283, 969,2
283, 970,2
283, 971,2
283, 972,2
283, 973,2
283, 974,2
283, 975,2
283, 976,2
283, 977,2
283, 978,2
283, 979,2
283, 980,2
283, 981,2
283, 982,2
283, 983,2
283, 984,2
283, 985,2
283, 986,2
283, 987,2
283, 988,2
283, 989,2
283, 990,2
283, 991,2
283, 992,2
283, 993,2
283, 994,2
283, 995,2
283, 996,2
283, 997,2
283, 998,2
283, 999,2
283, 1000,2
283, 1001,2
283, 1002,2
283, 1003,2
283, 1004,2
283, 1005,2
283, 1006,2
283, 1007,2
283, 1008,2
283, 1009,2
283, 1010,2
283, 1011,2
283, 1012,2
283, 1013,2
283, 1014,2
283, 1015,2
283, 1016,2
283, 1017,2
283, 1018,2
283, 1019,2
283, 1020,2
283, 1021,2
283, 1022,2
283, 1023,2
284, 0,1
284, 1,1
284, 2,1
284, 3,1
284, 4,1
284, 5,1
284, 6,1
284, 7,1
284, 8,1
284, 9,1
284, 10,1
284, 11,1
284, 12,1
284, 13,1
284, 14,1
284, 15,1
284, 16,1
284, 17,1
284, 18,1
284, 19,1
284, 20,1
284, 21,1
284, 22,1
284, 23,1
284, 24,1
284, 25,1
284, 26,1
284, 27,1
284, 28,1
284, 29,1
284, 30,1
284, 31,1
284, 32,1
284, 33,1
284, 34,1
284, 35,1
284, 36,1
284, 37,1
284, 38,1
284, 39,1
284, 40,2
284, 41,2
284, 42,2
284, 43,2
284, 44,2
284, 45,2
284, 46,2
284, 47,2
284, 48,2
284, 49,2
284, 50,2
284, 51,2
284, 52,2
284, 53,2
284, 54,2
284, 55,2
284, 56,2
284, 57,2
284, 58,2
284, 59,2
284, 60,2
284, 61,2
284, 62,2
284, 63,2
284, 64,2
284, 65,2
284, 66,2
284, 67,2
284, 68,2
284, 69,3
284, 70,3
284, 71,3
284, 72,3
284, 73,3
284, 74,3
284, 75,3
284, 76,3
284, 77,3
284, 78,3
284, 79,3
284, 80,3
284, 81,3
284, 82,3
284, 83,3
284, 84,3
284, 85,3
284, 86,3
284, 87,3
284, 88,3
284, 89,3
284, 90,3
284, 91,3
284, 92,3
284, 93,3
284, 94,3
284, 95,3
284, 96,3
284, 97,3
284, 98,3
284, 99,3
284, 100,3
284, 101,3
284, 102,3
284, 103,3
284, 104,3
284, 105,3
284, 106,3
284, 107,3
284, 108,3
284, 109,3
284, 110,3
284, 111,3
284, 112,3
284, 113,3
284, 114,3
284, 115,3
284, 116,3
284, 117,3
284, 118,3
284, 119,3
284, 120,3
284, 121,3
284, 122,3
284, 123,3
284, 124,3
284, 125,3
284, 126,3
284, 127,3
284, 128,3
284, 129,3
284, 130,3
284, 131,3
284, 132,3
284, 133,3
284, 134,3
284, 135,3
284, 136,3
284, 137,3
284, 138,3
284, 139,3
284, 140,3
284, 141,3
284, 142,3
284, 143,3
284, 144,3
284, 145,3
284, 146,3
284, 147,3
284, 148,3
284, 149,3
284, 150,3
284, 151,3
284, 152,3
284, 153,3
284, 154,3
284, 155,3
284, 156,3
284, 157,3
284, 158,3
284, 159,3
284, 160,3
284, 161,3
284, 162,3
284, 163,3
284, 164,3
284, 165,3
284, 166,3
284, 167,3
284, 168,3
284, 169,3
284, 170,3
284, 171,3
284, 172,3
284, 173,3
284, 174,3
284, 175,3
284, 176,3
284, 177,3
284, 178,3
284, 179,3
284, 180,3
284, 181,3
284, 182,3
284, 183,3
284, 184,3
284, 185,3
284, 186,3
284, 187,3
284, 188,3
284, 189,3
284, 190,3
284, 191,3
284, 192,3
284, 193,3
284, 194,3
284, 195,3
284, 196,3
284, 197,3
284, 198,3
284, 199,3
284, 200,3
284, 201,3
284, 202,3
284, 203,3
284, 204,3
284, 205,3
284, 206,3
284, 207,3
284, 208,3
284, 209,3
284, 210,3
284, 211,3
284, 212,3
284, 213,3
284, 214,3
284, 215,3
284, 216,3
284, 217,3
284, 218,3
284, 219,3
284, 220,3
284, 221,3
284, 222,3
284, 223,3
284, 224,3
284, 225,3
284, 226,3
284, 227,3
284, 228,3
284, 229,3
284, 230,3
284, 231,3
284, 232,3
284, 233,3
284, 234,3
284, 235,3
284, 236,3
284, 237,3
284, 238,3
284, 239,3
284, 240,3
284, 241,3
284, 242,3
284, 243,3
284, 244,3
284, 245,3
284, 246,3
284, 247,3
284, 248,3
284, 249,3
284, 250,3
284, 251,3
284, 252,3
284, 253,3
284, 254,3
284, 255,3
284, 256,3
284, 257,3
284, 258,3
284, 259,3
284, 260,3
284, 261,3
284, 262,3
284, 263,3
284, 264,3
284, 265,3
284, 266,3
284, 267,3
284, 268,3
284, 269,3
284, 270,3
284, 271,3
284, 272,3
284, 273,3
284, 274,3
284, 275,3
284, 276,3
284, 277,3
284, 278,3
284, 279,3
284, 280,3
284, 281,3
284, 282,3
284, 283,3
284, 284,3
284, 285,3
284, 286,3
284, 287,3
284, 288,3
284, 289,3
284, 290,3
284, 291,3
284, 292,3
284, 293,3
284, 294,3
284, 295,3
284, 296,3
284, 297,3
284, 298,3
284, 299,3
284, 300,3
284, 301,3
284, 302,3
284, 303,3
284, 304,3
284, 305,3
284, 306,3
284, 307,3
284, 308,3
284, 309,3
284, 310,3
284, 311,4
284, 312,4
284, 313,4
284, 314,4
284, 315,4
284, 316,4
284, 317,4
284, 318,4
284, 319,4
284, 320,4
284, 321,4
284, 322,4
284, 323,4
284, 324,4
284, 325,4
284, 326,4
284, 327,4
284, 328,4
284, 329,4
284, 330,4
284, 331,4
284, 332,4
284, 333,4
284, 334,4
284, 335,4
284, 336,4
284, 337,4
284, 338,4
284, 339,4
284, 340,4
284, 341,4
284, 342,4
284, 343,4
284, 344,4
284, 345,4
284, 346,4
284, 347,4
284, 348,4
284, 349,4
284, 350,4
284, 351,4
284, 352,4
284, 353,4
284, 354,4
284, 355,4
284, 356,4
284, 357,4
284, 358,4
284, 359,4
284, 360,4
284, 361,4
284, 362,4
284, 363,4
284, 364,4
284, 365,4
284, 366,4
284, 367,4
284, 368,4
284, 369,4
284, 370,4
284, 371,4
284, 372,4
284, 373,4
284, 374,4
284, 375,4
284, 376,4
284, 377,4
284, 378,4
284, 379,4
284, 380,4
284, 381,4
284, 382,4
284, 383,4
284, 384,4
284, 385,4
284, 386,4
284, 387,4
284, 388,4
284, 389,4
284, 390,4
284, 391,4
284, 392,4
284, 393,4
284, 394,4
284, 395,4
284, 396,4
284, 397,4
284, 398,4
284, 399,4
284, 400,4
284, 401,5
284, 402,5
284, 403,5
284, 404,5
284, 405,5
284, 406,5
284, 407,5
284, 408,5
284, 409,5
284, 410,5
284, 411,5
284, 412,5
284, 413,5
284, 414,5
284, 415,5
284, 416,5
284, 417,5
284, 418,5
284, 419,5
284, 420,5
284, 421,5
284, 422,5
284, 423,5
284, 424,5
284, 425,5
284, 426,5
284, 427,5
284, 428,5
284, 429,5
284, 430,5
284, 431,5
284, 432,5
284, 433,5
284, 434,5
284, 435,5
284, 436,5
284, 437,5
284, 438,5
284, 439,5
284, 440,5
284, 441,5
284, 442,5
284, 443,5
284, 444,5
284, 445,5
284, 446,6
284, 447,6
284, 448,6
284, 449,6
284, 450,6
284, 451,6
284, 452,6
284, 453,6
284, 454,6
284, 455,6
284, 456,6
284, 457,6
284, 458,6
284, 459,7
284, 460,7
284, 461,7
284, 462,7
284, 463,7
284, 464,8
284, 465,8
284, 466,8
284, 467,8
284, 468,9
284, 469,11
284, 470,35
284, 471,22
284, 472,14
284, 473,14
284, 474,15
284, 475,18
284, 476,30
284, 477,21
284, 478,18
284, 479,28
284, 480,21
284, 481,14
284, 482,13
284, 483,13
284, 484,12
284, 485,12
284, 486,13
284, 487,13
284, 488,14
284, 489,17
284, 490,35
284, 491,27
284, 492,16
284, 493,14
284, 494,14
284, 495,14
284, 496,15
284, 497,18
284, 498,39
284, 499,25
284, 500,38
284, 501,50
284, 502,1000
284, 503,42
284, 504,21
284, 505,18
284, 506,15
284, 507,14
284, 508,12
284, 509,11
284, 510,11
284, 511,11
284, 512,11
284, 513,10
284, 514,10
284, 515,10
284, 516,10
284, 517,10
284, 518,9
284, 519,9
284, 520,9
284, 521,9
284, 522,9
284, 523,9
284, 524,9
284, 525,9
284, 526,9
284, 527,9
284, 528,9
284, 529,9
284, 530,9
284, 531,9
284, 532,9
284, 533,9
284, 534,9
284, 535,9
284, 536,9
284, 537,9
284, 538,9
284, 539,10
284, 540,10
284, 541,10
284, 542,10
284, 543,10
284, 544,11
284, 545,11
284, 546,12
284, 547,13
284, 548,15
284, 549,16
284, 550,19
284, 551,29
284, 552,32
284, 553,24
284, 554,70
284, 555,27
284, 556,48
284, 557,25
284, 558,32
284, 559,225
284, 560,24
284, 561,19
284, 562,17
284, 563,15
284, 564,15
284, 565,13
284, 566,13
284, 567,12
284, 568,12
284, 569,12
284, 570,12
284, 571,12
284, 572,12
284, 573,12
284, 574,13
284, 575,13
284, 576,14
284, 577,19
284, 578,88
284, 579,20
284, 580,21
284, 581,17
284, 582,17
284, 583,29
284, 584,47
284, 585,18
284, 586,15
284, 587,14
284, 588,14
284, 589,14
284, 590,14
284, 591,14
284, 592,14
284, 593,15
284, 594,15
284, 595,15
284, 596,15
284, 597,15
284, 598,15
284, 599,16
284, 600,16
284, 601,16
284, 602,16
284, 603,16
284, 604,17
284, 605,17
284, 606,18
284, 607,18
284, 608,19
284, 609,19
284, 610,20
284, 611,20
284, 612,21
284, 613,22
284, 614,23
284, 615,25
284, 616,53
284, 617,31
284, 618,39
284, 619,57
284, 620,1000
284, 621,1000
284, 622,1000
284, 623,1000
284, 624,1000
284, 625,1000
284, 626,1000
284, 627,1000
284, 628,1000
284, 629,1000
284, 630,1000
284, 631,1000
284, 632,1000
284, 633,1000
284, 634,1000
284, 635,1000
284, 636,1000
284, 637,1000
284, 638,1000
284, 639,1000
284, 640,1000
284, 641,1000
284, 642,1000
284, 643,1000
284, 644,1000
284, 645,1000
284, 646,1000
284, 647,1000
284, 648,1000
284, 649,1000
284, 650,1000
284, 651,1000
284, 652,1000
284, 653,1000
284, 654,1000
284, 655,1000
284, 656,1000
284, 657,1000
284, 658,1000
284, 659,1000
284, 660,78
284, 661,57
284, 662,54
284, 663,51
284, 664,97
284, 665,24
284, 666,22
284, 667,21
284, 668,20
284, 669,20
284, 670,19
284, 671,18
284, 672,18
284, 673,17
284, 674,17
284, 675,17
284, 676,16
284, 677,16
284, 678,16
284, 679,15
284, 680,15
284, 681,15
284, 682,15
284, 683,15
284, 684,15
284, 685,16
284, 686,16
